,name,sallary,duty,time,location
810,北京奇礼居商贸有限公司,0.8-1万/月,架构工程师J10062,2月9日,北京-东城区
811,浙江浙大网新中研软件有限公司,1-1.5万/月,数据分析师,2月9日,杭州-西湖区
812,北京深迈瑞医疗电子技术研究院有限...,1-3万/月,系统研究工程师（图像处理）,2月9日,北京-海淀区
813,中国电子科技集团公司第十五研究所...,0.6-1.2万/月,软件研发工程师（数据挖掘方向）,2月9日,北京-海淀区
814,杭州钱塘大数据交易中心有限公司,1-2万/月,大数据开发工程师,2月9日,杭州-萧山区
815,山东博昂信息科技有限公司,4-8千/月,算法工程师,2月9日,济南-高新区
816,上海威固信息技术股份有限公司,1.5-2.5万/月,大数据架构师,2月9日,上海-青浦区
817,广州融智电子商务有限公司,1.5-2万/月,Python开发工程师,2月9日,广州-白云区
818,中国平安财产保险股份有限公司,2-4万/月,机器学习资深算法工程师,2月9日,深圳-南山区
819,玑脉（上海）数据技术有限公司,2-2.5万/月,对话系统工程师,2月9日,上海-杨浦区
820,南京嘉环科技有限公司,1.2-2.5万/月,大数据/人工智能讲师,2月9日,杭州
821,唯存（上海）网络科技有限公司,1.5-3万/月,数据分析专家,2月9日,上海-黄浦区
822,天泽信息产业股份有限公司,1-2万/月,技术总监/技术合伙人,2月9日,南京
823,合肥网达软件有限公司,1-2万/月,自然语言处理工程师,2月9日,杭州
824,瀚华金控股份有限公司,4-7千/月,风险管理中心数据分析师（应届生）,2月9日,重庆-渝北区
825,重庆扬讯软件技术股份有限公司,1-1.5万/月,数据挖掘研发工程师,2月9日,成都
826,中新网络信息安全股份有限公司,1.5-3万/月,大数据开发工程师（AI 机器学习 算法研究）,2月9日,北京-海淀区
827,侨鑫集团有限公司,1.5-2万/月,数据科学家/架构师,2月9日,广州-天河区
828,恒信汽车电子商务有限公司,2-2.4万/月,大数据挖掘,2月9日,武汉
829,广东碧桂园物业服务股份有限公司,30-40万/年,数据分析师,2月8日,佛山
830,四川东汇龙科技有限公司,0.8-2万/月,人工智能研发工程师,2月8日,成都
831,广州筷子信息科技有限公司,2-3.5万/月,NLP高级工程师,2月8日,广州-越秀区
832,蘑菇租房,2.5-3万/月,搜索研发工程师,2月8日,上海-静安区
833,长沙网动网络科技有限公司,1-1.5万/月,深度学习图像处理算法工程师,2月8日,长沙-开福区
834,诺华视创电影科技（江苏）股份有限...,0.8-1.5万/月,计算机图形算法,2月8日,北京-海淀区
835,天睿信科技术（北京）有限公司,260元/天,数据分析与挖掘方向(实习生/博士),2月8日,异地招聘
836,杭州大搜车汽车服务有限公司,2-3千/月,搜索研发实习生,2月9日,杭州-余杭区
837,深圳市三只小熊科技有限公司,1.5-3万/月,爬虫高级工程师,2月9日,深圳-南山区
838,广州荔支网络技术有限公司,1.5-2.5万/月,数据挖掘工程师（推荐方向）,2月9日,异地招聘
839,上海傲硕信息科技有限公司,1.2-1.8万/月,高级Python开发工程师,2月9日,上海-浦东新区
840,成都卡莱博尔信息技术股份有限公司,0.8-2万/月,算法工程师,2月9日,成都
841,重庆小康工业集团股份有限公司,1-1.5万/月,模式识别工程师,2月9日,北京-海淀区
842,深圳市小牛普惠投资管理有限公司,2.5-3万/月,高级数据分析经理,2月9日,深圳-福田区
843,广州合富信息科技有限公司,1-1.5万/月,算法工程师,2月9日,广州-天河区
844,杭州智感科技有限公司,0.8-1万/月,诚聘 算法工程师,2月9日,杭州-余杭区
845,上海现代通用识别技术有限公司,0.7-3万/月,Java开发工程师,2月9日,上海
846,深圳市神州云海智能科技有限公司,1.5-2.5万/月,高级算法工程师,2月9日,深圳-龙岗区
847,郑州宇通客车股份有限公司,20-30万/年,人工智能首席工程师,2月9日,郑州
848,吉富投资咨询（上海）有限公司,1.5-2.5万/月,大数据分析师,2月9日,上海-普陀区
849,饿了么,2.5-3.5万/月,架构师（客服产研）,2月9日,上海
850,孩子王儿童用品股份有限公司,1.2-2.4万/月,数据挖掘工程师（自然语言）,2月9日,南京-江宁区
851,杭州海康威视数字技术股份有限公司,2-2.5万/月,yjy-高级大数据算法工程师,2月9日,杭州-滨江区
852,中青信用管理有限公司,3-5万/月,大数据架构师,2月9日,北京-海淀区
853,西安优金电子信息技术有限公司,0.8-1万/月,大数据开发工程师,2月9日,西安
854,深圳衡威尔科技有限公司,1-1.5万/月,AI算法工程师包吃住9至20k起,2月9日,深圳-罗湖区
855,上海精学锐信息科技有限公司,30-42万/年,RTC-用户画像/数据挖掘专家,2月9日,上海-普陀区
856,上海西井信息科技有限公司,1.5-2万/月,深度学习工程师,2月9日,上海-长宁区
857,北京亚鸿世纪科技发展有限公司,1-2万/月,算法工程师,2月9日,武汉-洪山区
858,萍乡市全旗网络科技有限公司,0.5-1万/月,大数据研发架构师/高级工程师,2月9日,萍乡
859,北京一手科技有限公司,2.5-4万/月,风控建模经理,2月9日,异地招聘
860,大连华讯投资股份有限公司福华分公司,0.8-1万/月,大数据技术经理,2月9日,深圳-福田区
861,宇态控股广东有限公司,18-25万/年,高级java开发工程师（数据中心管理系统）,2月9日,广州-越秀区
862,广东领尚环球之家商贸发展有限公司,4.5-6千/月,数据专员,2月9日,佛山-顺德区
863,宜信公司,1.5-2万/月,数据分析主管-数据挖掘(10012909),2月9日,北京-朝阳区
864,完美世界（北京）总部/完美时空,6-8千/月,大数据方向实习生(3270),2月9日,北京-朝阳区
865,新华三技术有限公司,2-2.5万/月,技术咨询部-大数据架构师,2月9日,北京-朝阳区
866,PwC 普华永道,,A/SA(AI)-Risk Assurance_GZ/SZ,2月9日,广州
867,北京麦邦光电仪器有限公司,2-3千/月,信号处理实习生,2月9日,北京-大兴区
868,泰康保险集团股份有限公司武汉后援...,4-6千/月,数据挖掘岗,2月9日,武汉-洪山区
869,NEC（中国）有限公司,,研究员/副研究员,2月9日,北京-朝阳区
870,中国航空无线电电子研究所,1-2万/月,核心计算平台技术设计师（数据科学家方向）,2月9日,上海
871,成都给米科技有限公司,0.6-1.5万/月,大数据算法工程师,2月9日,成都-高新区
872,深圳市德科信息技术有限公司,0.8-1万/月,数据分析师,2月9日,广州-天河区
873,成都臻识科技发展有限公司,36-56万/年,算法科学家,2月9日,成都-高新区
874,浙江信电技术股份有限公司,1-1.8万/月,智慧交通算法工程师,2月9日,宁波-鄞州区
875,南京讯之智信息技术有限公司,1-1.5万/月,机器学习/深度学习工程师,2月9日,南京
876,顺丰航空有限公司,40-50万/年,算法工程师,2月9日,深圳-宝安区
877,无限极（中国）有限公司,,Java高级开发工程师(算法项目经验）,2月9日,广州
878,北京恒昌利通投资管理有限公司,2-3万/月,算法工程师,2月9日,北京-朝阳区
879,深圳市安软科技股份有限公司,2-3万/月,Java高级搜索工程师（深圳）,2月8日,深圳-龙华新区
880,北京协英科技顾问有限公司,1-2万/月,大数据培训讲师,2月8日,杭州-滨江区
881,华宇金信（北京）软件有限公司,1.2-1.8万/月,数据挖掘经理（爬虫）,2月8日,北京
882,北京秒针信息咨询有限公司,2-3万/月,NLP 工程师,2月8日,上海-长宁区
883,广州极天信息技术股份有限公司,1.5-2.5万/月,技术经理,2月8日,广州-海珠区
884,北京华宇元典信息服务有限公司,1.5-2.5万/月,NLP算法工程师,2月8日,北京-海淀区
885,深圳市寒武纪智能科技有限公司,1-1.5万/月,NLP算法工程师,2月9日,深圳
886,广州佰聆数据股份有限公司,1-1.5万/月,数据分析师,2月9日,深圳
887,南京红松信息技术有限公司,12-20万/年,大数据或人工智能讲师,2月9日,南京
888,深圳中泓在线股份有限公司,2-2.5万/月,大数据挖掘高级工程师,2月9日,深圳
889,广州市诚毅科技软件开发有限公司,1-2万/月,数据挖掘工程师,2月9日,广州
890,北京久其软件股份有限公司,0.8-1.6万/月,NLP自然语言处理工程师,2月9日,北京-西城区
891,浙江网新恩普软件有限公司,1-1.5万/月,大数据开发工程师,2月9日,杭州-西湖区
892,北京启迪数字能源科技有限公司,1.5-2万/月,大数据工程师,2月9日,北京-海淀区
893,广州安望信息科技有限公司,1-2万/月,自然语言处理应用工程师（中级）,2月9日,异地招聘
894,三星电子（中国）研发中心,2-3千/月,智能多媒体算法实习生,2月9日,南京-雨花台区
895,上海巴士拓华科技发展有限公司,3-4万/月,图像与物体识别算法高级工程师,2月9日,上海
896,卓望信息技术（北京）有限公司,3-4万/月,大数据产品总监,2月9日,北京-丰台区
897,江苏慧物数据科技有限公司,1.5-2万/月,算法工程师,2月9日,异地招聘
898,芯原微电子（成都）有限公司,1-1.8万/月,编译器软件工程师,2月9日,成都-高新区
899,京东集团总部,3-5万/月,大数据研发工程师,2月9日,北京-朝阳区
900,上海爱且普自动化设备有限公司,1.5-2.5万/月,视觉算法工程师,2月9日,上海-普陀区
901,亚信科技（中国）有限公司,1.5-2万/月,亚信安全_高级机器学习工程师(南京),2月9日,南京
902,亚信软件研发中心PRD,1.5-2万/月,PRD-BI-算法框架开发工程师-北京-E(13320170500073),2月9日,北京-西城区
903,中金智汇科技有限责任公司,1-1.5万/月,知识图谱工程师,2月9日,北京-大兴区
904,宁波市甬远投资管理有限公司,1.5-2万/月,量化策略研究员,2月9日,宁波-鄞州区
905,广东中建普联科技股份有限公司,1.3-2.5万/月,大数据开发工程师（研发中心）,2月9日,广州-天河区
906,上海安蔻教育科技有限公司,1.5-2.5万/月,数据分析经理,2月9日,上海
907,北京安德信业信息咨询有限责任公司,3.5-5万/月,算法专家/负责人,2月9日,北京-朝阳区
908,广东精点数据科技股份有限公司,0.6-1.2万/月,Java研发工程师（数据挖掘方向）,2月9日,广州
909,成都市大数据有限公司,16-28万/年,大数据产品经理,2月9日,成都-高新区
910,“前程无忧”51job.com（光谷）,10-15万/年,NLP/NLU算法工程师（工作地：武汉光谷）,2月9日,武汉-洪山区
911,中国建筑设计院有限公司,6-8千/月,数据分析架构师,2月9日,北京
912,苏州全维软件科技有限公司,1-1.5万/月,大数据开发工程师,2月9日,苏州-工业园区
913,上海鼎翊企业管理有限公司,2.5-3.5万/月,APP技术总监,2月9日,上海-浦东新区
914,广州大象健康科技有限公司,1.5-2.5万/月,大数据开发工程师,2月9日,广州-天河区
915,重庆江小白酒业有限公司,0.7-1.1万/月,数据挖掘工程师（python）,2月9日,重庆-渝北区
916,上海德必文化创意产业发展（集团）...,1-2万/月,BI分析师,2月9日,上海
917,上海信而富企业管理有限公司,40-80万/月,人工智能（AI）专家,2月8日,上海-黄浦区
918,YHOUSE——上海悦会信息科技有限公司,2-2.5万/月,算法工程师(专家),2月8日,上海-黄浦区
919,易车公司,2-3万/月,高级算法工程师,2月8日,北京-海淀区
920,深圳触云科技有限公司,1.5-1.8万/月,python工程师,2月8日,广州-海珠区
921,上海直向投资管理有限公司,1-2万/月,量化投资研究员,2月8日,上海-浦东新区
922,盛大游戏,1.5-1.8万/月,高级数据分析师-数据中心,2月8日,上海
923,北京亿信华辰软件有限责任公司,0.8-1万/月,算法工程师,2月8日,武汉-江夏区
924,厦门美柚信息科技有限公司,0.8-1万/月,.NET开发工程师,2月8日,厦门
925,杭州慧医科技有限公司,1.5-2万/月,医学数据工程师,2月9日,杭州-滨江区
926,上海晶赞科技发展有限公司,1.5-2万/月,数据挖掘工程师,2月9日,上海-静安区
927,海能达南京研发中心,1.5-3万/月,软件开发高级工程师（AI人工智能方向）,2月9日,南京
928,重庆擎华信息科技有限公司,1-2万/月,大数据开发工程师,2月9日,重庆-渝北区
929,南京百敖软件有限公司,4-8千/月,爬虫数据软件开发（宜兴）,2月9日,无锡-宜兴市
930,深圳市科盾科技有限公司,3-5万/月,CTO,2月9日,深圳-福田区
931,中润普达（深圳）大数据技术有限公司,1-1.5万/月,语义分析师,2月9日,深圳
932,沃泰控股集团有限公司,2.5-4.5万/月,广告算法工程师-网盟,2月9日,广州-天河区
933,北京普柏特信息科技有限公司上海分...,2-3万/月,算法工程师,2月9日,上海-杨浦区
934,汉口银行股份有限公司,,数据分析及管理岗-总行信息科技部,2月9日,武汉
935,上海翼勋互联网金融信息服务有限公司,1-1.5万/月,算法建模岗,2月9日,上海
936,安徽省招标集团股份有限公司,0.7-1万/月,初级数据挖掘工程师,2月9日,合肥
937,杭州华信智原教育科技有限公司,0.6-1万/月,AI人工智能算法工程师,2月9日,杭州-江干区
938,中国太平洋保险（集团）股份有限公司,30-40万/年,项目管理经理（人工智能方向）,2月9日,上海-徐汇区
939,浙江银江研究院有限公司,1-2万/月,人工智能算法工程师,2月9日,杭州-西湖区
940,上海鲸舟基因科技有限公司,1.5-2万/月,自然语言(NLP)算法工程师,2月9日,上海-浦东新区
941,华服互联网科技（上海）有限公司,1-1.5万/月,深度学习研究员/AI算法工程师（NLP）,2月9日,上海-静安区
942,重庆市中旅安信小额贷款有限公司,1-1.5万/月,大数据平台工程师,2月9日,重庆-渝北区
943,南京泰瑞信息技术有限公司,0.8-1.6万/月,数据分析和建模工程师,2月9日,南京-雨花台区
